match_id,radiant_win,duration,Support,Initiator,Pusher,Escape,Nuker,Carry,Durable,Disabler,early_game_gold_adv,early_game_xp_adv,radiant_bottom_tier_2,radiant_bottom_tier_1,radiant_middle_tier_2,radiant_middle_tier_1,radiant_top_tier_2,radiant_top_tier_1,dire_bottom_tier_2,dire_bottom_tier_1,dire_middle_tier_2,dire_middle_tier_1,dire_top_tier_2,dire_top_tier_1,radiant_score_adv
7972422476,1,26,2,3,2,0,2,2,3,4,-49,888,0,0,1,0,1,1,1,0,1,0,0,0,8
7972430322,0,23,2,2,1,2,4,3,1,4,-2905,-557,0,0,0,0,0,0,1,1,1,1,1,0,-22
7972450721,0,30,2,3,3,0,5,3,2,4,-3257,-3013,0,0,1,1,0,0,1,1,0,0,0,0,0
7972445566,1,47,2,3,3,1,3,2,3,4,-65,150,0,0,1,0,1,0,0,0,1,0,0,0,10
7972495178,0,31,3,3,2,3,4,1,1,5,-2991,-2886,0,0,0,1,0,0,1,0,1,0,1,0,-31
7972506299,0,39,1,3,1,3,5,3,2,4,443,-307,0,0,0,0,0,0,1,0,1,0,1,0,-19
7972519499,1,28,3,1,0,4,3,2,0,3,-3375,-5461,1,0,0,0,1,0,0,0,0,0,0,0,20
7972573852,1,38,1,2,1,2,4,2,3,5,-442,824,0,0,1,0,1,0,0,0,1,0,0,0,-6
7972578191,1,27,2,2,0,1,4,2,3,4,4267,4070,1,0,1,1,1,0,0,0,1,1,0,0,27
7972617541,1,26,2,5,1,3,2,2,2,5,4462,4531,1,1,1,1,1,1,0,0,0,1,0,0,29
7972630757,0,31,2,2,2,3,4,2,0,3,-3391,-4666,0,0,0,0,0,0,0,0,0,0,0,0,1
7972639018,0,53,1,2,1,0,3,2,4,5,2557,3228,0,0,1,1,0,0,0,0,0,0,0,0,11
7972614037,0,42,3,1,1,2,5,2,2,3,-1082,-173,0,0,0,0,0,0,0,0,0,0,0,0,6
7972663249,1,34,2,1,1,2,3,4,3,3,1823,504,1,0,1,0,1,1,0,0,0,0,0,0,28
7972675517,1,25,1,2,1,3,4,2,3,4,490,-416,1,1,1,0,1,0,0,0,0,0,0,0,21
7972705393,0,25,1,2,1,2,3,3,2,2,-626,-612,0,0,0,1,0,0,1,0,1,0,1,0,-1
7972719539,0,23,3,2,0,2,4,2,3,4,-4846,-8089,0,0,0,0,0,0,1,1,1,1,1,1,-22
7972708656,1,37,1,3,1,3,3,4,1,2,-1439,-583,1,0,1,0,1,0,0,0,0,0,0,0,14
7972762057,1,27,2,2,1,3,3,3,1,3,17,2702,1,0,1,0,1,0,0,0,0,0,1,0,1
7972766832,0,34,3,2,1,1,5,5,2,3,682,-1147,0,0,1,0,0,0,0,0,0,0,0,0,1
7972771491,1,22,1,1,3,1,4,4,3,3,2978,1233,1,1,1,1,1,0,0,0,0,0,0,0,20
7972768294,1,35,1,3,1,2,4,3,2,4,2143,583,1,0,1,0,1,1,0,0,0,0,0,0,16
7972788939,0,23,1,1,0,2,5,2,3,3,-3066,-1995,0,0,0,0,0,0,1,1,1,1,1,1,-31
7972825686,0,24,1,4,0,0,4,3,3,5,-4954,-5623,0,0,0,0,0,0,1,1,1,1,1,0,-27
7972850466,1,33,2,2,1,2,4,3,2,3,-143,-459,0,0,0,0,1,0,0,0,1,0,0,0,-1
7972943602,0,24,2,3,0,4,4,2,1,5,-4088,-3591,0,0,0,0,0,0,1,1,1,1,1,0,-16
7973010636,1,30,1,1,0,3,4,3,0,2,965,1799,1,0,1,1,1,0,0,0,0,0,0,0,12
7973076406,1,32,3,2,1,5,4,2,1,3,5636,6093,1,0,1,1,1,1,0,0,0,0,0,0,26
7973077846,1,38,3,3,0,1,3,4,2,5,-194,-1472,0,0,1,0,1,0,0,0,0,0,0,0,17
7973147078,1,26,3,2,1,1,4,2,2,3,1300,1977,1,0,1,1,1,1,1,1,0,0,0,0,19
7973167695,0,37,1,1,2,2,5,4,2,2,2158,1948,0,0,0,0,0,0,1,0,1,0,1,0,-26
7973195242,1,28,2,1,0,3,4,3,2,3,1132,1852,1,1,1,1,1,1,1,0,0,0,0,0,5
7973229664,1,32,0,3,0,3,4,1,3,4,2415,1677,1,0,1,0,0,0,0,0,1,1,0,0,20
7973235525,0,32,1,2,1,2,4,4,2,4,1347,1089,0,0,0,0,1,0,1,0,1,0,1,0,-5
7973247539,0,37,2,0,1,2,4,2,2,3,-2241,-803,0,0,0,0,0,0,1,0,1,0,1,0,-6
7973271194,1,35,2,1,2,3,4,3,1,3,2563,2379,1,0,1,0,1,0,0,0,0,0,1,0,14
7973299510,0,29,3,2,1,2,3,3,2,5,-1307,-1148,0,0,0,0,0,0,1,1,1,1,1,0,-17
7973302777,1,32,1,2,2,1,3,3,1,3,1903,2524,0,0,1,0,0,0,1,0,0,0,0,0,2
7973328021,0,24,2,1,2,3,4,3,1,2,1608,2275,0,0,0,0,1,1,1,1,1,0,0,0,-1
7973346636,0,32,1,3,1,2,3,4,2,4,765,340,0,0,0,0,0,0,1,1,1,0,0,0,-11
7973348667,1,38,0,3,0,2,4,4,2,4,1733,1428,0,0,1,0,0,0,0,0,0,0,0,0,8
7973375939,0,29,3,2,1,1,5,1,1,3,1130,3268,0,0,0,0,0,0,1,0,1,0,1,0,-8
7973396985,0,35,4,4,0,3,4,2,1,4,-2270,-1977,0,0,0,0,0,0,1,0,1,0,1,0,-16
7973436320,1,29,1,3,1,2,4,4,2,3,-3290,-1390,1,0,1,0,1,1,1,1,0,0,0,0,13
7973466150,0,24,2,4,1,2,4,2,2,5,-2091,-1937,0,0,0,0,1,1,1,1,1,0,1,0,-13
7973493899,1,27,4,2,0,2,5,3,1,5,-129,-726,1,0,0,0,0,0,0,0,0,1,0,0,8
7973526596,0,31,4,3,0,2,4,1,3,5,-438,-3011,1,1,0,0,0,0,1,0,1,0,1,0,-24
7973568473,1,22,2,2,2,2,5,3,2,3,-129,-861,1,0,1,0,1,0,1,1,0,0,1,0,5
7973606416,0,40,1,2,2,2,4,3,3,2,-606,342,0,0,0,0,0,0,0,0,0,0,0,0,-10
7973602934,1,33,3,3,0,3,4,2,2,5,2207,2499,1,0,1,0,1,0,0,0,0,0,0,0,21
7973603110,1,45,0,2,3,1,5,3,2,3,744,96,0,0,1,0,1,0,0,0,0,0,0,0,-1
7973665209,0,36,1,2,1,3,4,2,2,1,2567,-438,0,0,0,0,0,0,1,0,1,0,1,0,-12
7973689391,0,29,2,2,1,0,4,3,3,2,-3215,-2753,0,0,0,0,0,0,1,0,1,1,1,0,-32
7973689166,1,38,1,1,0,3,4,2,2,3,3963,2776,0,0,0,0,1,0,0,0,0,0,0,0,11
7973734261,1,32,1,2,2,2,4,3,3,3,1008,1930,1,1,1,1,1,0,0,0,0,0,1,0,18
7973744100,0,29,2,2,1,1,5,2,2,3,560,2558,0,0,0,0,0,0,1,0,1,0,1,0,-19
7973747632,1,27,2,3,1,3,3,4,2,3,1034,1177,1,0,1,0,1,0,0,0,0,0,1,0,16
7973769812,0,54,2,2,1,3,3,3,3,5,-2695,464,0,0,0,0,0,0,0,0,0,0,0,0,-12
7973809988,1,35,3,4,0,1,4,2,3,5,1702,1062,1,0,1,0,1,1,0,1,0,1,0,0,23
7973809955,0,25,2,2,1,0,3,4,3,4,-3574,-2016,0,0,0,0,0,0,1,1,1,0,1,1,-22
7973844530,1,31,3,4,1,1,4,2,1,4,684,-1533,1,0,1,0,0,0,1,0,0,0,1,0,8
7973869110,1,44,2,1,3,1,3,3,3,3,898,1212,0,0,0,0,0,0,0,0,0,0,0,0,7
7973889148,1,38,1,3,1,1,4,3,3,3,2421,3676,0,0,1,0,1,0,0,0,0,0,0,0,6
7973907081,1,32,2,3,0,1,4,1,1,5,2397,2609,1,0,1,0,1,1,0,0,0,0,0,0,13
7973963614,0,44,1,4,1,2,5,3,4,5,2329,2727,0,0,0,0,0,0,1,0,1,0,0,0,-11
7973982086,0,38,3,2,2,2,3,2,2,4,-5647,-7467,0,0,0,0,0,0,1,1,0,0,1,0,-10
7973977216,1,41,0,4,0,2,4,2,2,5,1253,334,1,0,1,0,1,1,0,0,0,0,0,0,14
7973999193,1,26,2,2,0,4,5,1,3,4,877,371,1,1,1,1,1,0,0,1,0,1,0,0,13
7974083673,1,30,2,2,1,2,4,3,3,3,-912,-1838,1,0,1,0,1,0,0,0,0,0,0,0,17
7974099948,1,41,3,2,1,4,2,3,0,4,-4658,-3420,0,0,0,0,0,0,0,0,0,0,0,0,-4
7974102995,1,25,3,2,1,3,4,3,0,3,858,-432,1,0,1,0,1,0,0,0,0,0,0,0,16
7974106301,0,50,1,4,0,3,3,1,2,4,-3777,-1843,0,0,0,0,0,0,1,0,1,0,1,0,-20
7974206675,0,29,1,4,1,2,3,2,2,5,660,-570,0,0,0,0,0,0,0,0,1,0,0,0,-9
7974237153,0,25,2,3,2,1,2,3,4,4,-2036,-3645,0,0,1,1,0,0,1,0,1,0,1,0,-28
7974260231,0,62,3,2,3,2,3,3,3,4,-820,-1809,0,0,0,0,0,0,0,0,1,1,0,0,-17
7974283417,1,23,2,4,0,2,4,2,4,3,8412,5850,1,1,1,0,1,1,0,0,0,0,0,0,30
7974283563,0,25,1,3,0,2,4,4,1,4,-3894,-4368,0,0,0,0,0,0,1,1,1,1,1,1,-24
7974285627,0,40,3,2,2,2,4,3,2,4,-88,436,0,0,0,0,0,0,0,0,0,0,0,0,-16
7974274902,1,30,1,2,1,3,4,3,3,3,654,949,1,0,1,1,1,1,0,0,0,0,0,0,22
7974287438,0,21,2,2,1,2,4,3,2,3,-5044,-3374,1,1,0,0,0,0,1,1,1,1,1,1,-22
7974288580,0,25,3,1,1,3,5,2,1,3,-11710,-7905,0,0,0,0,0,0,1,1,1,1,1,0,-43
7974290609,1,26,2,2,1,4,3,3,1,4,1726,893,1,1,1,0,1,1,0,0,0,0,0,0,26
7974293203,0,22,3,2,2,2,4,4,2,5,-9334,-7013,0,0,0,0,0,0,1,1,1,1,1,1,-26
7974296112,1,27,2,4,2,1,3,4,2,3,402,-382,1,0,1,1,1,1,0,0,0,0,0,0,22
7974298393,1,48,3,3,0,2,3,3,3,5,-2002,29,0,0,0,0,0,0,0,0,0,0,0,0,12
7974318443,1,31,0,4,0,4,2,2,2,5,2158,3446,1,0,1,0,1,1,0,0,0,0,0,0,21
7974370210,0,48,3,4,2,2,4,2,3,5,-2379,-1493,0,0,0,0,0,0,0,0,0,0,1,0,-7
7974375260,1,33,2,2,0,3,2,5,2,4,3264,3686,1,0,1,0,1,0,0,0,0,0,0,0,20
7974377330,1,35,2,2,1,2,4,3,1,3,-1351,-1335,1,0,1,0,1,0,0,0,0,0,0,0,17
7974384997,1,39,3,4,0,3,4,3,1,5,5720,4543,1,0,1,0,1,0,0,0,0,0,0,0,26
7974387948,1,24,2,3,1,4,2,4,2,5,31,1333,1,1,1,0,1,0,0,0,0,0,0,0,17
7974396885,0,32,2,3,1,2,3,1,2,5,-3905,-1443,0,0,0,0,0,0,1,1,1,0,1,0,-22
7974406745,0,24,1,2,0,3,3,3,1,3,-3848,-3923,0,0,0,0,0,0,1,1,1,1,1,1,-25
7974431591,0,52,3,2,0,2,4,3,1,4,778,1019,0,0,1,1,0,0,0,0,0,0,0,0,0
7974424237,0,54,2,3,1,3,5,1,1,4,168,939,0,0,0,0,0,0,0,0,0,0,0,0,-14
7974427275,0,32,2,3,1,3,2,2,1,5,1939,3910,1,1,0,0,0,0,1,1,1,0,1,0,5
7974484083,1,32,2,4,0,1,4,2,3,4,3747,3413,1,1,1,1,1,1,0,0,0,0,0,0,15
7974486194,1,22,2,3,0,3,3,2,2,4,7360,5171,1,1,1,0,1,0,0,0,1,0,0,0,24
7974488671,1,25,2,1,0,2,3,4,3,4,663,755,1,0,1,0,1,0,0,0,0,0,0,0,20
7974517483,0,41,0,3,1,0,4,3,3,3,3981,2943,0,0,0,0,0,0,1,0,0,0,0,0,-3
7974538106,1,38,2,3,1,2,4,3,4,5,3759,5108,1,0,1,0,1,0,0,0,0,0,0,0,26
7974566804,0,27,3,1,0,4,4,2,1,4,-7575,-6601,0,0,0,0,0,0,1,1,1,1,1,0,-36
7974572430,1,44,2,3,1,1,4,3,2,4,1633,1541,0,0,0,0,1,0,0,0,0,0,0,0,14
7974567836,1,26,1,3,1,1,3,2,2,5,614,1561,1,0,1,0,1,0,1,0,0,0,0,0,20
7974655480,1,35,2,4,1,1,5,3,2,4,2447,2972,1,0,1,0,1,0,0,0,0,0,0,0,13
7974669043,0,42,1,3,0,2,4,1,3,5,-639,-737,0,0,0,0,0,0,0,0,0,0,1,0,-12
7974993307,1,86,4,1,1,3,4,2,1,4,-707,178,0,0,0,0,1,0,0,0,0,0,0,0,9
7975078085,0,30,1,2,1,2,3,3,2,4,-953,-533,0,0,0,0,0,0,1,1,1,0,0,0,-30
7975156403,1,21,3,2,0,1,5,2,2,3,1200,-1045,1,0,1,1,1,0,0,0,0,0,0,0,19
7975178013,0,23,3,1,1,1,3,3,2,3,1150,158,0,0,0,0,1,1,1,0,1,0,0,0,-8
7975212168,0,30,2,1,2,1,4,3,2,3,1398,2792,0,0,0,0,0,0,1,0,1,0,0,0,-19
7975247277,0,25,2,2,0,2,5,2,3,4,-3302,-2311,0,0,0,0,0,0,1,1,1,0,1,0,-26
7975289999,0,44,1,3,1,1,3,2,4,5,2806,2614,0,0,0,0,0,0,0,0,0,0,0,0,-2
7975295813,1,28,4,3,0,2,3,3,2,4,4439,4434,1,0,1,0,1,1,0,0,1,1,0,0,15
7975331380,1,41,3,2,1,2,3,2,3,4,1602,217,0,0,0,0,1,0,0,0,0,0,0,0,23
7975330082,1,37,2,3,2,2,4,3,2,3,488,-432,0,0,1,0,0,0,0,0,0,0,0,0,12
7975339818,0,25,2,1,1,2,5,3,2,3,328,1164,1,0,0,0,1,0,1,1,1,0,1,0,-21
7975350048,0,45,1,2,2,2,4,2,2,2,-1956,-1951,0,0,0,0,0,0,0,0,0,0,1,0,-35
7975379382,1,28,2,1,2,1,3,3,2,4,-220,217,1,0,1,0,1,0,0,0,0,0,1,0,13
7975410015,1,38,3,3,2,2,5,1,2,4,4802,1636,1,0,1,1,1,0,0,0,0,0,0,0,13
7975406864,0,34,2,3,0,2,4,3,1,4,-1009,-547,0,0,0,0,0,0,0,0,1,0,1,0,-8
7975423047,0,27,2,4,1,1,4,2,2,4,-4086,-3702,0,0,0,0,0,0,1,1,1,1,1,0,-31
7975435012,1,23,2,2,2,2,4,3,2,4,5251,4431,1,0,1,1,1,1,0,0,0,0,1,0,29
7975483035,1,32,3,2,1,3,4,2,2,4,-282,-544,1,0,1,0,1,0,0,0,1,0,0,0,8
7975493346,1,42,2,3,1,3,5,2,1,3,-2394,-3464,1,0,1,1,1,1,0,0,0,0,0,0,12
7975496693,0,27,2,2,2,3,3,4,1,4,-6369,-5267,0,0,0,0,0,0,1,1,1,1,1,1,-25
7975520984,1,42,2,1,1,1,5,3,1,4,1056,2125,0,0,1,1,0,0,0,0,1,0,0,0,8
7975567356,1,25,1,3,1,2,4,2,3,5,2653,1709,1,0,1,0,1,1,0,0,0,0,0,0,20
7975593614,0,25,2,3,1,2,3,1,2,5,-2162,-2248,0,0,0,0,0,0,1,1,1,0,0,0,-9
7975608364,0,35,2,3,2,2,2,3,3,4,-802,-823,0,0,0,0,0,0,1,0,1,0,1,0,-22
7975646156,0,60,3,2,0,2,4,1,3,4,-3142,-1385,0,0,0,0,0,0,0,0,0,1,0,0,-7
7975678493,0,46,3,2,1,3,3,2,2,4,1161,308,0,0,0,0,0,0,0,0,0,0,0,0,-5
7975734279,1,47,1,2,2,2,3,3,0,2,3975,3200,1,1,1,1,1,1,0,0,0,0,0,0,17
7975735093,0,23,3,3,1,2,5,2,2,5,-3235,-2985,0,0,0,0,0,0,1,1,1,1,1,1,-31
7975738468,1,21,2,2,1,3,3,4,2,3,8577,8213,1,1,1,1,1,1,0,0,0,0,0,0,38
7975743523,0,42,2,2,0,0,3,3,2,3,-1699,-2041,0,0,0,0,0,0,1,1,1,1,1,0,-26
7975754376,0,35,2,2,3,1,5,3,2,4,-1650,-1308,0,0,0,0,0,0,1,0,1,0,1,0,-13
7975753783,0,35,3,2,0,1,3,3,1,4,-4514,-3971,0,0,0,0,0,0,1,1,1,0,1,0,-29
7975756570,1,39,1,4,2,2,2,1,3,4,4609,5580,1,1,1,1,1,1,0,0,0,0,0,0,28
7975795916,0,38,2,2,1,3,3,4,2,3,2840,2246,0,0,0,0,0,0,0,0,0,0,0,0,0
7975795134,0,37,1,3,1,3,5,1,2,4,-1462,-1270,0,0,0,0,0,0,1,1,1,0,1,0,-27
7975862271,1,38,3,3,0,3,5,2,1,5,-1049,-477,0,0,0,0,1,0,0,0,0,0,0,0,0
7975875150,1,24,2,2,2,2,5,2,0,4,2100,2640,1,1,1,1,1,0,0,0,0,0,0,0,28
7975875289,0,22,2,3,1,2,3,3,3,5,-6993,-6302,0,0,0,0,0,0,1,1,1,1,1,1,-30
7975877164,1,32,2,2,0,3,5,2,2,2,-995,-109,1,0,1,0,1,0,0,0,0,0,0,0,15
7975918514,1,55,3,2,2,2,5,1,2,4,-3409,-2423,0,0,0,0,0,0,0,0,0,0,0,0,-6
7975935708,1,39,3,2,0,2,4,2,2,3,-190,1202,1,0,1,0,0,0,0,0,0,0,0,0,13
7975998510,1,25,2,3,0,1,2,2,3,4,3486,1815,1,0,1,0,1,1,0,0,0,0,0,0,22
7976015795,1,23,1,3,1,1,5,2,3,4,377,274,1,0,1,1,1,1,0,0,0,0,0,0,14
7976032618,1,53,1,2,0,2,3,3,2,3,2123,2177,1,0,0,0,0,0,0,0,1,0,0,0,19
7976071241,0,21,1,1,2,2,5,3,2,4,-5240,-6137,0,0,0,0,0,0,1,1,1,1,1,0,-17
7976089193,0,24,2,2,1,2,2,4,3,4,2280,3063,0,0,1,1,0,0,1,0,1,1,1,0,-15
7976086048,0,35,2,4,1,4,5,2,1,4,-3839,-2923,0,0,0,0,0,0,1,1,1,0,1,0,-22
7976112693,0,28,3,3,0,3,5,1,2,3,-3879,-5069,0,0,0,0,0,0,1,1,1,1,1,0,-40
7976169603,0,32,2,1,1,1,4,2,3,4,-999,-211,0,0,0,0,0,0,1,1,1,0,1,0,-12
7976171032,1,24,2,3,1,2,4,2,1,4,2833,1267,1,1,1,1,1,0,0,0,0,0,0,0,12
7976180048,1,26,2,2,1,1,4,2,3,2,4400,2327,1,1,1,0,1,0,0,0,0,0,0,0,18
7976210737,1,30,1,3,1,3,5,2,1,4,2815,1622,1,0,1,0,1,1,0,0,0,0,0,0,15
7976224366,1,30,1,4,2,1,3,3,3,5,3871,3723,1,1,1,0,1,1,0,0,0,0,0,0,29
7976279063,1,41,0,3,0,3,3,1,2,4,-1151,1513,1,0,1,0,1,0,0,0,0,0,0,0,14
7976319268,0,41,2,2,0,1,3,2,3,3,4318,2539,0,0,0,0,0,0,0,0,0,1,0,0,-16
7976403107,0,46,2,3,1,3,3,1,2,5,-2882,304,0,0,0,0,0,0,0,0,0,0,0,0,-2
7976475553,0,38,0,1,1,0,3,4,3,4,236,163,0,1,0,1,0,0,1,1,1,0,0,0,-12
7976537727,1,31,2,1,1,1,4,3,2,4,6411,6758,1,0,1,1,1,1,0,0,0,0,0,0,43
7976547101,0,25,2,2,2,1,4,4,2,4,-3080,-3468,0,0,0,0,1,0,1,1,1,0,1,0,-10
7976565439,0,31,2,1,1,3,4,2,1,4,-1896,-1530,0,0,0,0,0,0,1,0,1,1,1,0,-18
7976594659,1,40,1,1,0,1,3,4,2,3,152,3667,0,0,1,0,1,0,0,0,0,0,0,0,8
7976609136,0,37,2,3,0,3,4,3,0,4,-1907,426,1,1,0,0,0,0,1,0,1,0,1,0,-13
7976653036,1,31,1,3,1,2,4,3,2,4,4391,3024,1,0,1,1,1,0,0,0,0,0,0,0,27
7976653735,0,30,3,2,0,2,4,2,2,3,1681,1874,0,0,0,0,1,0,1,0,1,0,1,0,-14
7976688089,1,29,1,1,2,2,3,4,2,3,-2532,-3676,1,0,1,0,1,0,0,0,0,0,0,0,10
7976719141,1,46,2,1,0,1,4,4,1,4,2045,1111,1,0,1,0,0,0,0,0,0,0,0,0,6
7976719761,0,27,3,2,2,2,5,2,0,3,1980,4938,0,0,0,0,0,0,1,0,1,0,1,0,-10
7976743204,1,25,2,1,2,1,3,3,4,4,1506,-1,1,0,1,0,0,0,0,0,0,0,1,0,0
7976772849,0,57,3,3,1,0,5,3,2,4,-898,578,0,0,0,0,0,0,1,0,0,0,1,0,-2
7976773416,1,30,2,3,0,2,1,3,1,4,2464,2212,1,0,0,0,1,0,0,0,0,0,0,0,10
7976794324,0,31,2,1,1,0,5,2,1,2,-825,765,0,0,0,0,0,0,1,1,1,0,0,0,-11
7976896251,0,34,2,1,0,1,5,3,2,3,-445,-1474,0,0,0,0,1,0,1,0,1,0,0,0,-11
7976898298,0,26,1,3,2,1,4,3,3,4,-4384,-3587,0,0,0,0,1,0,1,1,1,0,1,0,-13
7976925093,0,33,1,3,0,0,5,3,4,3,-462,319,0,0,1,0,0,0,1,0,1,0,0,0,-22
7976956664,0,45,2,2,2,3,4,2,0,3,-3327,-2862,0,0,0,0,0,0,1,0,0,0,0,0,-14
7976996552,0,41,2,4,0,4,3,3,1,4,-75,836,0,0,0,0,0,0,1,0,1,0,0,0,-21
7976999386,0,27,1,4,2,1,5,3,3,4,-348,-314,0,0,0,0,1,0,1,0,1,0,1,0,-24
7977002146,1,36,2,1,1,3,2,3,2,3,-739,333,0,0,0,0,0,0,0,0,1,1,0,0,-15
7977018485,0,50,1,4,0,2,3,3,3,4,2191,510,0,0,0,0,0,0,0,0,1,0,0,0,-9
7977038883,1,41,3,3,0,1,4,2,3,4,-1188,-4535,1,0,1,0,1,0,0,0,0,0,0,0,9
7977042968,1,31,2,3,2,1,5,2,3,4,-3218,-3107,1,0,0,0,1,0,1,0,0,0,0,0,15
7977043951,0,29,0,3,1,1,4,3,3,4,93,-794,1,0,0,0,1,0,1,0,1,0,0,0,-9
7977084105,0,26,2,3,1,2,4,3,2,5,-468,431,0,0,0,0,0,0,1,0,1,0,1,0,-21
7977090502,0,32,2,3,2,2,4,1,3,4,-718,-2353,0,0,0,0,0,0,1,1,1,1,1,0,-22
7977101999,1,41,3,5,0,2,4,1,1,5,-4145,-3224,0,0,0,0,0,0,0,0,0,0,0,0,13
7977121556,0,32,1,3,1,3,4,3,2,5,-370,1087,0,0,0,0,1,0,1,0,0,0,0,0,-11
7977150376,0,52,3,4,1,2,5,2,2,5,-184,-933,0,0,0,0,0,0,0,0,0,0,0,0,-11
7977168976,1,24,2,2,2,2,3,3,2,3,2199,945,1,0,1,0,1,0,0,1,0,1,0,0,6
7977169297,1,32,2,3,1,2,4,3,1,3,3669,3804,0,0,1,0,1,0,1,0,0,0,0,0,9
7977174909,0,46,3,4,1,2,4,1,2,5,1739,1586,0,0,0,0,0,0,1,1,1,0,0,0,-8
7977215659,1,28,1,2,1,0,5,4,2,4,-2666,-3014,1,0,1,0,1,1,1,1,0,0,0,0,12
7977218373,0,26,2,1,1,1,5,3,1,3,-1486,-1019,0,0,0,0,1,1,1,1,1,1,0,0,-15
7977231132,0,55,3,1,2,3,4,2,3,4,173,-752,0,0,0,0,0,0,0,0,0,0,0,0,-19
7977256320,1,30,2,2,1,1,4,2,3,5,2052,950,1,0,1,0,1,1,0,0,0,0,0,0,13
7977259281,0,26,1,3,2,1,5,3,2,4,2908,1054,0,0,0,0,1,1,1,0,1,0,0,0,-19
7977284672,1,27,2,3,1,3,4,2,2,3,923,1728,1,0,1,0,1,1,0,0,0,0,0,0,14
7977320627,1,23,2,2,1,2,4,4,2,4,1542,1354,1,0,1,1,1,1,0,0,0,0,0,0,11
7977339226,0,27,1,3,0,3,4,2,2,4,-1340,935,0,0,0,0,0,0,1,0,1,1,1,1,-17
7977348484,1,29,2,2,2,1,5,4,1,4,4532,3831,0,0,0,0,1,1,0,0,1,0,0,0,16
7977373696,0,22,1,2,1,3,5,5,1,4,-2542,-2138,0,0,0,0,1,1,1,1,1,0,1,0,2
7977417745,0,41,1,2,2,2,4,2,2,3,-665,1140,0,0,0,0,0,0,0,0,0,0,0,0,-9
7977416843,0,32,3,3,1,2,4,4,1,3,-500,626,0,0,0,1,0,0,1,0,1,0,1,0,-16
7977432794,1,24,2,4,3,0,3,3,2,5,1155,-1577,0,0,1,0,1,1,0,0,0,1,0,0,14
7977493650,0,29,1,4,1,3,3,3,3,5,-42,697,0,0,1,0,0,0,1,0,1,0,0,0,-5
7977527328,0,35,1,2,1,3,4,2,2,3,-2051,593,0,0,0,1,0,0,0,0,1,0,0,0,0
7977518413,0,41,2,3,0,3,4,3,3,5,1545,-325,0,0,0,0,0,0,1,0,0,0,1,0,-13
7977563959,1,37,1,1,1,3,4,3,1,2,2372,2317,0,0,1,0,0,0,0,0,0,1,0,0,16
7977642813,1,25,1,2,0,2,4,3,2,4,187,1221,0,0,1,0,1,1,0,0,1,0,0,0,17
7977645739,0,48,2,3,0,1,5,3,3,4,468,81,0,0,0,0,0,0,0,0,0,0,0,0,-15
7977691587,0,35,2,4,0,3,4,2,1,5,-735,-474,0,0,0,0,0,0,1,0,1,0,1,0,-12
7977706116,0,25,2,2,0,2,4,3,2,4,-1031,-320,0,0,0,0,0,0,1,1,1,0,1,0,-14
7977765617,1,29,1,2,3,1,5,2,1,3,-2420,-1457,0,0,1,0,1,0,0,0,1,0,0,0,9
7977794795,1,41,1,3,0,2,4,3,1,4,-409,-2348,0,0,1,0,1,0,0,0,0,0,0,0,-6
7977832917,1,29,2,2,2,2,5,2,3,5,6372,5989,1,1,1,1,1,1,0,0,0,0,0,0,29
7977900823,0,29,1,4,1,1,4,2,3,5,-3051,-2438,0,0,0,0,0,0,1,0,1,0,1,0,-26
7977967859,1,38,2,5,0,2,4,3,2,5,-2538,-2572,0,0,0,0,1,0,0,0,0,0,0,0,15
7978037168,0,27,4,2,0,3,4,2,1,4,576,404,0,0,0,0,1,0,1,1,1,0,1,0,-11
7978101651,0,31,3,1,0,1,4,2,2,5,2072,2494,0,0,1,0,0,0,1,1,1,0,1,0,-16
7978136932,0,29,1,2,3,1,4,3,3,3,3126,3776,0,0,0,0,1,1,1,0,1,0,0,0,-21
7978161101,0,25,3,3,1,2,3,2,3,4,-3680,-2631,1,0,0,0,0,0,1,0,1,0,1,0,-25
7978164700,0,40,3,3,0,3,2,4,2,5,-1502,-376,0,0,0,0,0,0,1,0,0,0,0,0,-4
7978195708,1,36,3,1,0,2,3,3,2,3,-895,-422,1,0,1,0,1,0,0,0,0,0,0,0,9
7978195729,1,29,3,1,1,1,3,3,3,4,-4387,-2906,1,0,1,1,1,0,1,0,0,0,0,0,14
7978220734,0,30,1,1,1,2,5,3,1,3,1734,1966,0,0,0,0,1,0,1,1,0,0,0,0,-9
7978234675,0,35,1,3,2,1,2,3,3,5,1017,434,0,0,0,0,0,0,1,0,1,0,1,0,-27
7978242924,1,30,1,4,0,1,3,3,3,4,123,-399,1,0,1,1,1,1,0,0,0,0,1,0,13
7978265337,0,32,3,2,1,0,3,3,3,3,54,846,0,0,0,0,1,0,1,1,1,0,1,0,-18
7978269233,1,36,2,3,0,3,4,2,2,5,4189,2408,1,0,1,0,1,1,0,0,0,0,0,0,18
7978347570,0,32,3,3,0,3,5,2,3,5,-691,-264,0,0,0,0,1,1,1,0,1,0,1,0,-12
7978349254,0,38,2,0,0,1,4,2,2,2,2600,2991,0,1,0,1,1,0,1,0,0,0,0,0,5
7978373433,1,32,2,3,1,1,4,3,3,5,783,929,1,0,1,0,1,1,1,1,0,0,0,0,9
7978379291,1,29,0,4,2,1,3,4,3,4,2749,3760,0,0,1,0,1,1,0,0,0,0,1,0,31
